"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","category"
"Gm17088",0.79663968344157,0.0163678288924571,0.75,0,1,"Gm17088","Not Significant"
"Gm38973",0.79663968344157,0.0163678288924571,0.75,0,1,"Gm38973","Not Significant"
"E030018B13Rik",0.79663968344157,0.0163678288924571,0.75,0,1,"E030018B13Rik","Not Significant"
"Olfr597",0.79663968344157,0.0163678288924571,0.75,0,1,"Olfr597","Not Significant"
"Olfr69",0.79663968344157,0.0163678288924571,0.75,0,1,"Olfr69","Not Significant"
"Olfr68",0.79663968344157,0.0163678288924571,0.75,0,1,"Olfr68","Not Significant"
"Gm45184",0.79663968344157,0.0163678288924571,0.75,0,1,"Gm45184","Not Significant"
"4930488L21Rik",0.79663968344157,0.0163678288924571,0.75,0,1,"4930488L21Rik","Not Significant"
"4930550C14Rik",0.79663968344157,0.0163678288924571,0.75,0,1,"4930550C14Rik","Not Significant"
"4930520O04Rik",0.79663968344157,0.0163678288924571,0.75,0,1,"4930520O04Rik","Not Significant"
"D830039M14Rik",0.79663968344157,0.0163678288924571,0.75,0,1,"D830039M14Rik","Not Significant"
"Pbld2",0.79663968344157,0.0163678288924571,0.75,0,1,"Pbld2","Not Significant"
"Rhbdl3",0.79663968344157,0.0163678288924571,0.75,0,1,"Rhbdl3","Not Significant"
"4933406C10Rik",0.79663968344157,0.0163678288924571,0.75,0,1,"4933406C10Rik","Not Significant"
"Gm49064",0.79663968344157,0.0163678288924571,0.75,0,1,"Gm49064","Not Significant"
"Cdh24",0.79663968344157,0.0163678288924571,0.75,0,1,"Cdh24","Not Significant"
"Samd12",0.79663968344157,0.0163678288924571,0.75,0,1,"Samd12","Not Significant"
"Psca",0.79663968344157,0.0163678288924571,0.75,0,1,"Psca","Not Significant"
"Upk1b",0.79663968344157,0.0163678288924571,0.75,0,1,"Upk1b","Not Significant"
"Lsamp",0.79663968344157,0.0163678288924571,0.75,0,1,"Lsamp","Not Significant"
"Gm50250",0.79663968344157,0.0163678288924571,0.75,0,1,"Gm50250","Not Significant"
"Olfr104-ps",0.79663968344157,0.0163678288924571,0.75,0,1,"Olfr104-ps","Not Significant"
"Olfr117",0.79663968344157,0.0163678288924571,0.75,0,1,"Olfr117","Not Significant"
"Gm30984",0.79663968344157,0.0163678288924571,0.75,0,1,"Gm30984","Not Significant"
"Sowahd",0.79663968344157,0.0163678288924571,0.75,0,1,"Sowahd","Not Significant"
"Spin2c",0.79663968344157,0.0163678288924571,0.75,0,1,"Spin2c","Not Significant"
"Trip4",0.796663583448363,0.0865376922290946,0.75,0.75,1,"Trip4","Not Significant"
"Mrtfb",0.79669039748054,0.0787163386171721,0.75,0.75,1,"Mrtfb","Not Significant"
"Gm26852",0.79676772708857,0.0265407245551188,0.75,0.25,1,"Gm26852","Not Significant"
"Brd9",0.796856461350818,-0.0448131661337285,0.75,0.75,1,"Brd9","Not Significant"
"Ehf",0.797035047540242,0.0576035856488468,0.75,0.75,1,"Ehf","Not Significant"
"Tbccd1",0.797066120035162,0.0785096059232415,0.75,0.75,1,"Tbccd1","Not Significant"
"Abcb6",0.797162353374875,-0.0227358395103179,0.75,0.5,1,"Abcb6","Not Significant"
"Ebpl",0.797246804799537,0.273379353119118,1,0.75,1,"Ebpl","Not Significant"
"Tmem88",0.797451709216442,0.187355691112705,1,0.75,1,"Tmem88","Not Significant"
"Acot13",0.797470969814421,-0.0377113471553145,0.75,0.75,1,"Acot13","Not Significant"
"Tubg1",0.797471221050131,0.0809937980938495,0.75,0.75,1,"Tubg1","Not Significant"
"Rab26os",0.79752584438312,0.0570850438342583,0.75,0.75,1,"Rab26os","Not Significant"
"Sept10",0.797531517272224,0.298252911230695,1,0.75,1,"Sept10","Not Significant"
"Tmem161b",0.797705762857593,0.0842976069314192,0.75,0.75,1,"Tmem161b","Not Significant"
"Itpr2",0.79777961528131,0.106793839389998,0.75,0.75,1,"Itpr2","Not Significant"
"Abca5",0.797787102082708,0.0579189567160574,0.75,0.75,1,"Abca5","Not Significant"
"Zfp955b",0.797827636786979,0.328788071796771,1,0.75,1,"Zfp955b","Not Significant"
"Itm2a",0.797944171510766,0.324116226038076,1,0.75,1,"Itm2a","Not Significant"
"Ptpn13",0.797971743315593,-0.0166620039923564,0.75,0.75,1,"Ptpn13","Not Significant"
"Gm10642",0.797983313320287,0.0578982573529974,0.75,0.75,1,"Gm10642","Not Significant"
"Zfp358",0.797992514394596,0.0794890424535668,0.75,0.75,1,"Zfp358","Not Significant"
"Gap43",0.798009051772537,-0.0125866133639396,0.5,0.75,1,"Gap43","Not Significant"
"Msl3",0.798071968857113,0.136158719106584,1,0.75,1,"Msl3","Not Significant"
"Cdr2l",0.798076824155988,0.030615525001503,0.75,0.25,1,"Cdr2l","Not Significant"
"Zfp850",0.798091388433983,-0.0132602121425742,0.75,0.5,1,"Zfp850","Not Significant"
"Casp12",0.798167595408825,0.0408794873322,0.5,0.5,1,"Casp12","Not Significant"
"Zfp410",0.798223527752018,0.0802740042705918,0.75,0.75,1,"Zfp410","Not Significant"
"Anp32a",0.798261962853255,0.40233413164652,1,0.75,1,"Anp32a","Not Significant"
"Borcs5",0.798447050735486,0.306170809072124,1,0.75,1,"Borcs5","Not Significant"
"2700097O09Rik",0.798475936870877,0.0738533968126156,0.75,0.75,1,"2700097O09Rik","Not Significant"
"Stard8",0.798480015362265,0.0966870333232346,0.75,0.75,1,"Stard8","Not Significant"
"Gm16973",0.798485350166187,0.0628420395315488,0.75,0.5,1,"Gm16973","Not Significant"
"Efr3b",0.798571154428284,0.0533919189277681,0.75,0.5,1,"Efr3b","Not Significant"
"Cdr2",0.798582065229668,0.0683600431978384,0.75,0.75,1,"Cdr2","Not Significant"
"Gcfc2",0.798615318789084,0.0708541600022339,0.75,0.75,1,"Gcfc2","Not Significant"
"2900052L18Rik",0.798758761715284,0.0510494688390633,0.75,0.5,1,"2900052L18Rik","Not Significant"
"Zfp827",0.798832819846402,0.0413046410769278,0.75,0.5,1,"Zfp827","Not Significant"
"E230016M11Rik",0.798835767436647,-0.0167400268928257,0.75,0.75,1,"E230016M11Rik","Not Significant"
"Tada2b",0.798852445587205,0.0846207510668764,0.75,0.75,1,"Tada2b","Not Significant"
"Gm30541",0.798914695390385,-0.0284764153469048,0.75,0.75,1,"Gm30541","Not Significant"
"Slc35a5",0.79893046805208,0.0911513267532205,0.75,0.75,1,"Slc35a5","Not Significant"
"Gm43138",0.798935494408602,0.0516106294746947,0.75,0.5,1,"Gm43138","Not Significant"
"Itfg1",0.798955652409866,0.090377963771378,0.75,0.75,1,"Itfg1","Not Significant"
"Twist2",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Twist2","Not Significant"
"5033417F24Rik",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"5033417F24Rik","Not Significant"
"Gm28556",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Gm28556","Not Significant"
"Cfhr2",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Cfhr2","Not Significant"
"Myo3b",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Myo3b","Not Significant"
"Ism1",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Ism1","Not Significant"
"Gm4724",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Gm4724","Not Significant"
"Hist2h3b",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Hist2h3b","Not Significant"
"Slc6a17",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Slc6a17","Not Significant"
"Pitx2",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Pitx2","Not Significant"
"Dkk2",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Dkk2","Not Significant"
"Gm11827",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Gm11827","Not Significant"
"Gm15477",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Gm15477","Not Significant"
"Gm20400",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Gm20400","Not Significant"
"Gm6288",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Gm6288","Not Significant"
"Pcsk6",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Pcsk6","Not Significant"
"B230317F23Rik",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"B230317F23Rik","Not Significant"
"Pllp",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Pllp","Not Significant"
"Cpne7",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Cpne7","Not Significant"
"Gm45709",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Gm45709","Not Significant"
"6530413G14Rik",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"6530413G14Rik","Not Significant"
"Robo3",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Robo3","Not Significant"
"Olfr933",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Olfr933","Not Significant"
"Foxr1",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Foxr1","Not Significant"
"Gm10634",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Gm10634","Not Significant"
"Gm46212",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Gm46212","Not Significant"
"Col6a1",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Col6a1","Not Significant"
"Sec14l4",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Sec14l4","Not Significant"
"Myo15",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Myo15","Not Significant"
"9130213A22Rik",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"9130213A22Rik","Not Significant"
"Hoxb7",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Hoxb7","Not Significant"
"Ppp1r27",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Ppp1r27","Not Significant"
"Myadml2",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Myadml2","Not Significant"
"Gm4787",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Gm4787","Not Significant"
"Gm48770",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Gm48770","Not Significant"
"Gm16132",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Gm16132","Not Significant"
"1700024G13Rik",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"1700024G13Rik","Not Significant"
"Tssk4",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Tssk4","Not Significant"
"Gm31342",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Gm31342","Not Significant"
"Krt4",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Krt4","Not Significant"
"Gm34680",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Gm34680","Not Significant"
"Olfr107",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Olfr107","Not Significant"
"Kcnh8",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Kcnh8","Not Significant"
"Pcdhb18",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Pcdhb18","Not Significant"
"Hsbp1l1",0.798956842245418,-0.00143317022913036,0.25,0.25,1,"Hsbp1l1","Not Significant"
"Dsg2",0.799020216310198,-0.00840676176382349,0.5,0.5,1,"Dsg2","Not Significant"
"AC109619.1",0.799021416760107,-0.0120580487880402,0.5,0.5,1,"AC109619.1","Not Significant"
"Arl2bp",0.799065800297533,0.0873945570501162,0.75,0.75,1,"Arl2bp","Not Significant"
"Adhfe1",0.79908905286758,-0.00406528495859093,0.25,0.25,1,"Adhfe1","Not Significant"
"Dmrta2",0.79908905286758,-0.00406528495859093,0.25,0.25,1,"Dmrta2","Not Significant"
"Fbxo47",0.79908905286758,-0.00406528495859093,0.25,0.25,1,"Fbxo47","Not Significant"
"Agr2",0.799100119229885,0.0487367192843049,0.5,0.25,1,"Agr2","Not Significant"
"Chaf1a",0.799123704484693,0.068131458774239,0.75,0.75,1,"Chaf1a","Not Significant"
"Atp6v1a",0.79913138109637,0.0486232186583222,1,0.75,1,"Atp6v1a","Not Significant"
"Klhl21",0.799164554356651,-0.028180720673588,0.75,0.75,1,"Klhl21","Not Significant"
"Gm13012",0.799167392336316,0.0676549111527855,0.75,0.75,1,"Gm13012","Not Significant"
"Mirt2",0.799176059876145,-0.0147461205959247,0.5,0.5,1,"Mirt2","Not Significant"
"Plxna2",0.799306964371262,0.040181171021431,0.75,0.5,1,"Plxna2","Not Significant"
"Smim12",0.799369892007876,0.245754660117487,1,0.75,1,"Smim12","Not Significant"
"Zbtb32",0.799377161982301,0.0299601572959491,0.25,0.25,1,"Zbtb32","Not Significant"
"Nccrp1",0.799390947738992,0.0310454010369547,0.75,0.25,1,"Nccrp1","Not Significant"
"2310043L19Rik",0.799424298184365,0.0152814594706501,0.25,0,1,"2310043L19Rik","Not Significant"
"Tox3",0.799424298184365,0.0152814594706501,0.25,0,1,"Tox3","Not Significant"
"Fam162b",0.799424298184365,0.0152814594706501,0.25,0,1,"Fam162b","Not Significant"
"1810065E05Rik",0.799424298184365,0.0152814594706501,0.25,0,1,"1810065E05Rik","Not Significant"
"Sept4",0.799424298184365,0.0152814594706501,0.25,0,1,"Sept4","Not Significant"
"Gzmc",0.799424298184365,0.0152814594706501,0.25,0,1,"Gzmc","Not Significant"
"Bri3bp",0.79942513468423,0.227543165105502,1,0.75,1,"Bri3bp","Not Significant"
"F3",0.799490671392615,-0.0215400869129247,0.5,0.75,1,"F3","Not Significant"
"BC005624",0.799513135881779,-1.00615200268123,1,1,1,"BC005624","Not Significant"
"Fam114a2",0.799524584706847,0.110901198159678,1,0.75,1,"Fam114a2","Not Significant"
"Thbs2",0.799535597624621,-0.0125099962705939,0.75,0.75,1,"Thbs2","Not Significant"
"Kank1",0.799542992815115,0.0254653539480474,0.5,0.25,1,"Kank1","Not Significant"
"Ncoa2",0.799548226684609,0.097221448557928,0.75,0.75,1,"Ncoa2","Not Significant"
"Gm10638",0.799581745847732,0.0495812222608982,0.75,0.5,1,"Gm10638","Not Significant"
"Col4a2",0.799684961996918,0.0592237539768663,0.75,0.5,1,"Col4a2","Not Significant"
"Ccndbp1",0.799701115958419,0.37527493632088,1,0.75,1,"Ccndbp1","Not Significant"
"Slc12a7",0.799704684239932,0.0796635885761472,0.75,0.75,1,"Slc12a7","Not Significant"
"Sac3d1",0.799752543089215,0.0795765574340082,0.75,0.75,1,"Sac3d1","Not Significant"
"Pcolce",0.799847014600038,-0.0127775948101527,0.75,0.5,1,"Pcolce","Not Significant"
"Ubl3",0.799905333430843,0.133160966673641,1,0.75,1,"Ubl3","Not Significant"
"Rundc3b",0.800023853875912,0.0415245718559525,0.75,0.5,1,"Rundc3b","Not Significant"
"Nat8l",0.800050208205669,0.335021550834363,1,0.75,1,"Nat8l","Not Significant"
"Cenpa",0.80006530806268,0.272846013619157,1,0.75,1,"Cenpa","Not Significant"
"Zfp563",0.800078474330035,-0.0170758133860456,0.75,0.75,1,"Zfp563","Not Significant"
"Abhd18",0.800118261150549,0.0703318464246976,0.75,0.75,1,"Abhd18","Not Significant"
"Plp2",0.800134703134756,0.277819100751336,1,0.75,1,"Plp2","Not Significant"
"Pcbp1",0.800337892233031,0.320453219117807,1,0.75,1,"Pcbp1","Not Significant"
"Ogg1",0.800409970962904,0.0711554821438758,0.75,0.75,1,"Ogg1","Not Significant"
"Cpox",0.800460303494844,0.083909340623769,0.75,0.75,1,"Cpox","Not Significant"
"Six3os1",0.800461883511002,-0.0105923064040334,0.5,0.5,1,"Six3os1","Not Significant"
"Dapl1",0.800517597717338,-0.0250691944726824,0.5,0.5,1,"Dapl1","Not Significant"
"Nsmce4a",0.800597824166994,0.328025990480894,1,0.75,1,"Nsmce4a","Not Significant"
"Sfmbt1",0.800636375504905,-0.038359537180161,0.75,0.75,1,"Sfmbt1","Not Significant"
"Gsg1",0.800674677538246,-0.0276912836880818,0.75,0.75,1,"Gsg1","Not Significant"
"Gm14419",0.800725668892937,0.0314751490215319,0.75,0.25,1,"Gm14419","Not Significant"
"Angpt1",0.800983831623603,0.0452890955163785,0.75,0.5,1,"Angpt1","Not Significant"
"Zfp12",0.8010780049195,0.0614910999910101,0.75,0.75,1,"Zfp12","Not Significant"
"Fam220a.1",0.801208448940923,0.0731614476485651,0.75,0.75,1,"Fam220a.1","Not Significant"
"Gm13589",0.801214168161655,0.0271958885846637,0.5,0.25,1,"Gm13589","Not Significant"
"Vkorc1l1",0.801339843212516,0.0837459676534129,0.75,0.75,1,"Vkorc1l1","Not Significant"
"Rnf40",0.801342177077409,-2.04533333128315,0.75,1,1,"Rnf40","Not Significant"
"Gm19710",0.801417399848741,0.0258974732031239,0.75,0.25,1,"Gm19710","Not Significant"
"Boc",0.801417399848741,0.0258974732031239,0.75,0.25,1,"Boc","Not Significant"
"Mien1",0.801485398916427,0.0541704772405672,1,0.75,1,"Mien1","Not Significant"
"Prim2",0.801588622965087,0.0720873190027727,0.75,0.75,1,"Prim2","Not Significant"
"Cald1",0.80158885990456,-0.0236617557489858,0.75,0.75,1,"Cald1","Not Significant"
"Krt10",0.801599050652413,-0.0210075421844089,0.75,0.75,1,"Krt10","Not Significant"
"Plekha8",0.801771873310509,-0.02782669743539,0.75,0.75,1,"Plekha8","Not Significant"
"Asb5",0.801811474177177,-0.00390328261798412,0.25,0.5,1,"Asb5","Not Significant"
"Pcdhgb4",0.801811474177177,-0.00390328261798412,0.25,0.5,1,"Pcdhgb4","Not Significant"
"Junos",0.801859285133441,0.0577975587074229,0.75,0.75,1,"Junos","Not Significant"
"Birc2",0.801871589407803,0.365851075428885,1,0.75,1,"Birc2","Not Significant"
"Pcgf2",0.801889823670395,-0.0167017386042116,0.75,0.75,1,"Pcgf2","Not Significant"
"Ccdc163",0.801915073574807,-0.0235882033184625,0.75,0.75,1,"Ccdc163","Not Significant"
"Mepce",0.801935036796405,0.095611301557571,0.75,0.75,1,"Mepce","Not Significant"
"Edf1",0.801960636462737,0.340439633628117,1,0.75,1,"Edf1","Not Significant"
"Klra4",0.801987870251075,0.0299751368704719,0.5,0.25,1,"Klra4","Not Significant"
"Ccdc125",0.801989436204113,0.0920421419044337,0.75,0.75,1,"Ccdc125","Not Significant"
"Gm31718",0.801991922216964,0.0655765085269855,0.75,0.75,1,"Gm31718","Not Significant"
"Aldh18a1",0.802109815752169,0.0748236441049022,0.75,0.75,1,"Aldh18a1","Not Significant"
"Impad1",0.802208798010597,0.0903314751259803,0.75,0.75,1,"Impad1","Not Significant"
"N4bp3",0.80222424039469,-0.0196525119967641,0.75,0.75,1,"N4bp3","Not Significant"
"Prkd2",0.802238017461386,0.073757141926472,0.75,0.75,1,"Prkd2","Not Significant"
"Zswim6",0.802277605537224,0.219473220801364,1,0.75,1,"Zswim6","Not Significant"
"Lamc1",0.802299494102544,0.0697314085333172,0.75,0.5,1,"Lamc1","Not Significant"
"Zfp326",0.802365741081215,-0.0310079905324226,0.75,0.75,1,"Zfp326","Not Significant"
"Dnajc24",0.802417155027896,0.0956541843242618,0.75,0.75,1,"Dnajc24","Not Significant"
"G6pc3",0.802475629956902,-0.040189889750424,0.75,0.75,1,"G6pc3","Not Significant"
"4933423P22Rik",0.802541928020366,0.0529953427934087,0.75,0.5,1,"4933423P22Rik","Not Significant"
"C5ar2",0.80258075940525,-0.0349941284950981,0.75,0.75,1,"C5ar2","Not Significant"
"Clasp1",0.802696921510486,-0.040653998361277,0.75,0.75,1,"Clasp1","Not Significant"
"Prkar1a",0.802756179593282,-0.524994552549226,1,1,1,"Prkar1a","Not Significant"
"Gm30881",0.802820333243193,0.0574779443338567,0.75,0.5,1,"Gm30881","Not Significant"
"Rpl8",0.802976560665347,0.0671838737009596,1,1,1,"Rpl8","Not Significant"
"Slc5a3",0.803082508615334,-0.0216211649028175,0.75,0.75,1,"Slc5a3","Not Significant"
"Slc39a2",0.803102227108888,0.0505555111211278,0.75,0.5,1,"Slc39a2","Not Significant"
"Rnf26",0.803146905171669,0.0767373938136524,0.75,0.75,1,"Rnf26","Not Significant"
"Inka1",0.803157351474381,0.0823168486228407,0.75,0.75,1,"Inka1","Not Significant"
"Snx15",0.803335359950079,0.0828549990128147,0.75,0.75,1,"Snx15","Not Significant"
"Gstm4",0.803356490922681,0.331549864384163,1,0.75,1,"Gstm4","Not Significant"
"Vamp1",0.803368852923624,0.0770533535575573,0.75,0.75,1,"Vamp1","Not Significant"
"Cuedc2",0.803381483522003,-0.0308467270306173,0.75,0.75,1,"Cuedc2","Not Significant"
"AA386476",0.80345690299834,0.301429148571873,0.75,0.75,1,"AA386476","Not Significant"
"Dalrd3",0.8034990076175,0.284741882217927,1,0.75,1,"Dalrd3","Not Significant"
"Gm9803",0.803546264137894,-0.0172814317147314,0.75,0.75,1,"Gm9803","Not Significant"
"Cacnb4",0.803552868681937,0.0505711301241181,0.75,0.75,1,"Cacnb4","Not Significant"
"Fam241b",0.803606325353982,-0.00903383493573906,0.5,0.5,1,"Fam241b","Not Significant"
"Slc2a12",0.803655325517859,-0.0197277797233393,0.5,0.5,1,"Slc2a12","Not Significant"
"Depdc7",0.803805726355151,0.0737798162066736,0.75,0.75,1,"Depdc7","Not Significant"
"Pde4d",0.803858016217796,0.0680127696859956,0.75,0.75,1,"Pde4d","Not Significant"
"Gorab",0.803873308385035,-0.0271353909748762,0.75,0.75,1,"Gorab","Not Significant"
"Tmtc4",0.80387934636142,-0.02386029422656,0.75,0.75,1,"Tmtc4","Not Significant"
"Gcn1",0.80389773286303,0.087148246155959,0.75,0.75,1,"Gcn1","Not Significant"
"Zfp940",0.804016044460958,-0.00972734471583014,0.75,0.5,1,"Zfp940","Not Significant"
"Acvr1",0.804095686341955,0.0786494997971356,0.75,0.75,1,"Acvr1","Not Significant"
"Ythdc2",0.804282004453037,0.0915066796933641,0.75,0.75,1,"Ythdc2","Not Significant"
"Akr1e1",0.804294474171464,0.0840873838380023,0.75,0.75,1,"Akr1e1","Not Significant"
"Churc1",0.80430029573486,0.205257530962354,1,0.75,1,"Churc1","Not Significant"
"Gm20492",0.804381567460664,-0.0173859912961905,0.75,0.75,1,"Gm20492","Not Significant"
"Gm13166",0.804445490650282,0.0618507049795995,0.75,0.5,1,"Gm13166","Not Significant"
"U2af2",0.8045624480909,-0.0344049450602458,0.75,0.75,1,"U2af2","Not Significant"
"Fgfr1op2",0.804590139494736,-1.04169196196232,1,1,1,"Fgfr1op2","Not Significant"
"Map4k2",0.804649138882987,0.0752434541864098,0.75,0.75,1,"Map4k2","Not Significant"
"Tmem37",0.804649666240945,-0.0230613185906118,0.75,0.75,1,"Tmem37","Not Significant"
"Smad3",0.804650175420303,0.0829198573857284,0.75,0.75,1,"Smad3","Not Significant"
"Stard10",0.80477298577222,0.0535241050203172,0.75,0.5,1,"Stard10","Not Significant"
"Dnah7b",0.804789920492804,0.0157179994063952,0.5,0,1,"Dnah7b","Not Significant"
"Acvr1c",0.804789920492804,0.0157179994063952,0.5,0,1,"Acvr1c","Not Significant"
"Scn2a",0.804789920492804,0.0157179994063952,0.5,0,1,"Scn2a","Not Significant"
"Olfr1044",0.804789920492804,0.0157179994063952,0.5,0,1,"Olfr1044","Not Significant"
"Fibin",0.804789920492804,0.0157179994063952,0.5,0,1,"Fibin","Not Significant"
"Gm14410",0.804789920492804,0.0157179994063952,0.5,0,1,"Gm14410","Not Significant"
"Gm19391",0.804789920492804,0.0157179994063952,0.5,0,1,"Gm19391","Not Significant"
